,ORACLE,NUM_STAT,NUM_EXECSTAT,NUM_COND,NUM_EXECCOND,NUM_MODULO,NUM_EXECMODULO,NUM_MULT,NUM_EXECMULT,NUM_DIV,NUM_EXECDIV,NUM_INVOKE,NUM_EXECINVOKE,CLASS_STACK_SIZE,COUNT,TESTNAME,PROJECT,VERSION,FAIL
530,Time Bug 26 - Strong Oracle,548,1467,31,108,0,0,5,10,0,0,78,164,0,2,org.joda.time.TestYearMonth_Basics.testToInterval_Zone,TIME,26,False
531,Time Bug 24 - Strong Oracle,103,126,6,7,1,2,0,0,1,2,18,19,0,1,org.joda.time.format.TestDateTimeFormat.testFormatParse_zoneId_colon_parseZ,TIME,24,False
532,Time Bug 25 - Strong Oracle,127,127,10,10,0,0,0,0,0,0,12,12,0,1,org.joda.time.TestDateTime_Constructors.testConstructor_int_int_int_int_int_int_nullChronology,TIME,25,False
533,Time Bug 25 - Strong Oracle,346,808,32,117,0,0,0,0,0,0,30,48,0,2,org.joda.time.TestDuration_Constructors.testConstructor_Object4,TIME,25,False
534,Time Bug 25 - Strong Oracle,124,138,8,9,0,0,0,0,0,0,12,13,0,2,org.joda.time.TestDuration_Constructors.testConstructor_RI_RI1,TIME,25,False
535,Time Bug 26 - Strong Oracle,223,318,20,28,1,1,0,0,1,1,20,24,0,14,org.joda.time.TestDateTime_Basics.testMinusDays_int,TIME,26,False
536,Time Bug 24 - Strong Oracle,241,856,20,74,0,0,0,0,1,4,29,90,0,6,org.joda.time.TestDateTimeComparator.testYear,TIME,24,False
537,Time Bug 26 - Strong Oracle,135,178,11,15,0,0,0,0,0,0,13,15,0,1,org.joda.time.TestDateMidnight_Constructors.testConstructor_nullObject_nullDateTimeZone,TIME,26,False
538,Time Bug 24 - Strong Oracle,260,468,21,48,1,3,0,0,2,3,28,41,0,1,org.joda.time.TestMonthDay_Constructors.testConstructor_ObjectString1,TIME,24,False
539,Time Bug 25 - Strong Oracle,882,2492,49,197,2,3,4,9,2,4,124,253,0,1,org.joda.time.TestDateTime_Properties.testPropertyToIntervalYearOfEra,TIME,25,False
540,Time Bug 25 - Strong Oracle,498,1554,29,111,1,7,1,1,3,11,80,143,0,1,org.joda.time.TestMutableDateTime_Sets.testSetTime_Object3,TIME,25,False
541,Time Bug 25 - Strong Oracle,764,6021,69,685,2,16,4,15,5,36,90,595,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_minusHour_Gaza,TIME,25,False
542,Time Bug 14 - Strong Oracle,470,770,33,65,1,1,1,1,2,3,70,93,0,1,org.joda.time.TestMonthDay_Basics.testPlusDays_int_fromLeap,TIME,14,True
543,Time Bug 19 - Strong Oracle,1508,21578,115,1811,5,119,6,92,7,153,184,1849,0,1,org.joda.time.TestYearMonth_Basics.testToDateTime_nullRI,TIME,19,False
544,Time Bug 26 - Strong Oracle,868,1959,80,220,3,6,4,5,7,13,93,173,0,1,org.joda.time.TestMutableDateTime_Sets.testSetWeekOfWeekyear_int1,TIME,26,False
545,Time Bug 25 - Strong Oracle,1359,3875,122,478,3,14,5,8,4,9,148,335,0,3,org.joda.time.format.TestDateTimeFormatter.testParseInto_zone2,TIME,25,False
546,Time Bug 26 - Strong Oracle,167,216,13,17,0,0,0,0,0,0,21,23,0,5,org.joda.time.TestDateMidnight_Properties.testPropertyToIntervalMonthOfYear,TIME,26,False
547,Time Bug 25 - Strong Oracle,578,3118,25,213,1,14,0,0,2,13,106,357,0,1,org.joda.time.TestDateTime_Properties.testPropertyGetDayOfMonth,TIME,25,False
548,Time Bug 25 - Strong Oracle,1612,12453,132,1069,5,46,7,50,8,92,185,1079,0,1,org.joda.time.TestMutableDateTime_Adds.testAddMonths_int1,TIME,25,False
549,Time Bug 24 - Strong Oracle,646,1681,59,180,1,3,0,0,1,3,82,167,0,9,org.joda.time.format.TestDateTimeFormatterBuilder.test_appendFixedDecimal,TIME,24,False
550,Time Bug 27 - Strong Oracle,2780,13581,249,1427,0,0,1,2,0,0,348,1679,0,1,org.joda.time.format.TestPeriodFormatterBuilder.testBug2495455,TIME,27,True
551,Time Bug 10 - Strong Oracle,33,33,0,0,0,0,0,0,0,0,6,6,0,1,org.joda.time.TestMinutes.testFactory_minutesBetween_RPartial,TIME,10,False
552,Time Bug 2 - Strong Oracle,316,1382,28,144,0,0,0,0,0,0,56,184,0,1,org.joda.time.TestPartial_Constructors.testConstructorEx8_TypeArray_intArray,TIME,2,False
553,Time Bug 26 - Strong Oracle,359,545,31,70,0,0,0,0,0,0,27,35,0,1,org.joda.time.TestDateMidnight_Constructors.testConstructor_badconverterObject_DateTimeZone,TIME,26,False
554,Time Bug 26 - Strong Oracle,797,1709,74,195,3,7,2,2,5,9,81,153,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertySetTextYear,TIME,26,False
555,Time Bug 21 - Strong Oracle,151,180,17,24,0,0,2,2,2,2,16,18,0,1,org.joda.time.format.TestDateTimeFormatterBuilder.test_printParseLongName,TIME,21,False
556,Time Bug 24 - Strong Oracle,385,765,45,91,0,0,0,0,0,0,54,98,0,20,org.joda.time.format.TestDateTimeFormat.testFormat_weekyearOfEra_twoDigit,TIME,24,False
557,Time Bug 12 - Strong Oracle 1,1134,6787,77,671,4,16,8,16,6,42,168,729,0,1,org.joda.time.TestLocalDateTime_Constructors.testFactory_fromCalendarFields_beforeYearZero3,TIME,12,True
558,Time Bug 5 - Strong Oracle,66,73,4,5,0,0,0,0,0,0,10,10,0,1,org.joda.time.TestPeriod_Basics.testNormalizedStandard_periodType_months1,TIME,5,True
559,Time Bug 25 - Strong Oracle,208,617,10,42,1,4,0,0,1,4,23,55,0,1,org.joda.time.TestTimeOfDay_Constructors.testConstructor_ObjectString3,TIME,25,False
560,Time Bug 25 - Strong Oracle,346,1325,21,100,0,0,1,3,1,3,42,105,0,3,org.joda.time.TestPeriod_Constructors.testConstructor_RI_RI_PeriodType2,TIME,25,False
561,Time Bug 24 - Strong Oracle,511,2429,53,301,0,0,0,0,0,0,65,266,0,5,org.joda.time.format.TestISODateTimeFormatParsing.test_hourMinuteSecondFraction,TIME,24,False
562,Time Bug 25 - Strong Oracle,159,169,13,13,0,0,0,0,0,0,22,24,0,2,org.joda.time.TestInstant_Constructors.testParse_formatter,TIME,25,False
563,Time Bug 25 - Strong Oracle,2199,19040,167,1754,5,70,7,76,8,128,276,1649,0,3,org.joda.time.format.TestISODateTimeFormatParsing.test_weekDate,TIME,25,False
564,Time Bug 25 - Strong Oracle,214,1285,16,105,0,0,0,0,1,5,21,108,0,3,org.joda.time.TestBaseSingleFieldPeriod.testFactory_between_RInstant,TIME,25,False
565,Time Bug 19 - Strong Oracle,416,774,36,72,1,1,0,0,1,1,48,71,0,1,org.joda.time.chrono.TestGregorianChronology.testMaximumValue,TIME,19,False
566,Time Bug 25 - Strong Oracle,434,920,25,71,0,0,0,0,2,4,54,89,0,2,org.joda.time.chrono.TestGJChronology.testPartialGetAsText,TIME,25,False
567,Time Bug 17 - Strong Oracle 2,718,3154,73,367,3,14,3,10,5,18,78,283,0,4,org.joda.time.TestDateTimeZoneCutover.testBug3476684_adjustOffset,TIME,17,True
568,Time Bug 5 - Strong Oracle,317,2047,21,216,0,0,0,0,0,0,52,237,0,1,org.joda.time.TestPeriod_Basics.testNormalizedStandard_periodType_months3,TIME,5,False
569,Time Bug 21 - Strong Oracle,931,5276,66,434,4,20,6,25,8,42,110,460,0,1,org.joda.time.TestDateTimeZone.testGetShortName_berlin,TIME,21,True
570,Time Bug 3 - Strong Oracle,734,1612,67,176,2,4,3,5,5,9,82,150,0,1,org.joda.time.TestMutableDateTime_Adds.testAddMillis_int_dstOverlapSummer_addZero,TIME,3,False
571,Time Bug 19 - Strong Oracle,1369,5988,84,469,4,22,7,22,6,40,199,533,0,1,org.joda.time.TestMutableDateTime_Sets.testSetDate_long1,TIME,19,False
572,Time Bug 22 - Strong Oracle,309,1552,31,179,0,0,0,0,0,0,45,150,0,1,org.joda.time.TestPeriod_Basics.testToMutablePeriod,TIME,22,False
573,Time Bug 25 - Strong Oracle,763,1655,79,211,2,4,4,4,7,11,80,152,0,2,org.joda.time.TestMutableDateTime_Adds.testAddYears_int1,TIME,25,False
574,Time Bug 23 - Strong Oracle,2248,10663,182,850,1,12,4,14,1,12,324,1507,0,1,org.joda.time.TestLocalTime_Constructors.testConstructor_Object2,TIME,23,False
575,Time Bug 25 - Strong Oracle,879,1848,85,222,2,4,6,6,7,11,92,166,0,1,org.joda.time.TestMutableDateTime_Adds.testAddSeconds_int1,TIME,25,False
576,Time Bug 25 - Strong Oracle,1897,11412,151,994,5,51,13,58,13,100,219,961,0,1,org.joda.time.TestMutableDateTime_Sets.testSetWeekyear_int1,TIME,25,False
577,Time Bug 26 - Strong Oracle,727,3056,68,365,3,14,3,5,5,18,84,289,0,1,org.joda.time.TestDateTime_Properties.testPropertySetTextDayOfMonth,TIME,26,False
578,Time Bug 4 - Strong Oracle,345,921,22,77,0,0,0,0,0,0,49,131,0,3,org.joda.time.TestMonthDay_Basics.testCompareTo,TIME,4,False
579,Time Bug 9 - Strong Oracle,88,102,8,10,0,0,2,3,0,0,13,13,0,1,org.joda.time.TestDateTimeZone.testForOffsetHours_int,TIME,9,False
580,Time Bug 25 - Strong Oracle,712,2976,67,349,2,8,3,6,5,18,82,286,0,7,org.joda.time.TestDateTimeZoneCutover.test_getOffsetFromLocal_Moscow_Spring,TIME,25,False
581,Time Bug 26 - Strong Oracle,703,1591,68,187,3,7,3,3,5,9,76,146,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyAddDayOfWeek,TIME,26,False
582,Time Bug 25 - Strong Oracle,310,445,28,49,0,0,2,2,1,1,29,35,0,2,org.joda.time.TestInterval_Basics.testWithPeriodAfterStart1,TIME,25,False
583,Time Bug 25 - Strong Oracle,1259,3109,121,370,1,3,3,5,3,5,164,343,0,1,org.joda.time.format.TestDateTimeFormatStyle.testForStyle_fullTime,TIME,25,False
584,Time Bug 3 - Strong Oracle,1306,4257,106,394,5,14,7,17,7,27,148,375,0,1,org.joda.time.TestMutableDateTime_Adds.testAddMonths_int_dstOverlapSummer_addZero,TIME,3,False
585,Time Bug 25 - Strong Oracle,137,155,11,12,0,0,0,0,0,0,14,16,0,1,org.joda.time.TestDateTime_Constructors.testConstructor_int_int_int_int_int,TIME,25,False
586,Time Bug 24 - Strong Oracle,476,1028,33,84,0,0,0,0,2,4,47,84,0,1,org.joda.time.TestYearMonthDay_Constructors.testConstructor_ObjectString5,TIME,24,False
587,Time Bug 25 - Strong Oracle,778,1677,70,189,4,8,3,3,5,9,86,156,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyRoundFloorHourOfDay,TIME,25,False
588,Time Bug 21 - Strong Oracle,159,188,17,24,0,0,2,2,2,2,16,18,0,1,org.joda.time.format.TestDateTimeFormatter.testZoneNameNearTransition,TIME,21,False
589,Time Bug 26 - Strong Oracle,811,1847,82,225,2,5,4,4,7,12,87,167,0,1,org.joda.time.TestMutableDateTime_Sets.testSetMilliOfDay_int1,TIME,26,False
590,Time Bug 26 - Strong Oracle,176,227,12,16,0,0,0,0,0,0,23,25,0,4,org.joda.time.TestDateMidnight_Basics.testToMutableDateTime_Chronology,TIME,26,False
591,Time Bug 25 - Strong Oracle,943,5284,48,377,2,8,3,12,5,30,139,497,0,1,org.joda.time.TestYearMonthDay_Basics.testToDateTimeAtCurrentTime,TIME,25,False
592,Time Bug 26 - Strong Oracle,653,1489,60,167,3,7,1,1,3,7,73,139,0,3,org.joda.time.TestMutableDateTime_Properties.testPropertySetTextMonthOfYear,TIME,26,False
593,Time Bug 24 - Strong Oracle,244,593,23,67,0,0,4,12,3,6,27,51,0,3,org.joda.time.TestDateTimeZone.testForOffsetMillis_int,TIME,24,False
594,Time Bug 25 - Strong Oracle,424,4646,26,257,1,14,3,18,2,28,69,615,0,2,org.joda.time.TestDateTime_Properties.testPropertyEqualsHashCodeStrict,TIME,25,False
595,Time Bug 26 - Strong Oracle,555,1498,32,113,0,0,5,10,0,0,78,164,0,2,org.joda.time.TestYearMonth_Basics.testToInterval,TIME,26,False
596,Time Bug 26 - Strong Oracle,643,1459,58,168,2,4,2,2,5,9,80,148,0,2,org.joda.time.TestDateTimeZoneCutover.test_DateTime_addWrapFieldDay_Turk,TIME,26,False
597,Time Bug 24 - Strong Oracle,290,609,24,51,0,0,3,4,1,1,41,86,0,8,org.joda.time.chrono.TestGJChronology.testCutoverAddWeeks,TIME,24,False
598,Time Bug 26 - Strong Oracle,1105,3033,98,345,2,2,2,2,2,7,130,276,0,3,org.joda.time.format.TestISODateTimeFormatParsing.test_ordinalDate,TIME,26,False
599,Time Bug 12 - Strong Oracle 2,314,362,16,29,2,2,4,4,0,0,48,48,0,1,org.joda.time.TestLocalDateTime_Constructors.testFactory_fromDateFields_before1970,TIME,12,False
600,Time Bug 25 - Strong Oracle,574,730,42,67,0,0,7,8,2,2,71,77,0,1,org.joda.time.tz.TestCompiler.test_Amman_2006,TIME,25,False
601,Time Bug 25 - Strong Oracle,200,257,17,19,0,0,0,0,0,0,30,38,0,2,org.joda.time.TestMutableDateTime_Constructors.testParse_formatter,TIME,25,False
602,Time Bug 22 - Strong Oracle,72,212,1,8,0,0,0,0,0,0,18,25,0,1,org.joda.time.TestPeriod_Basics.testGetMethods,TIME,22,False
603,Time Bug 26 - Strong Oracle,147,205,16,21,0,0,0,0,0,0,13,15,0,10,org.joda.time.TestDateMidnight_Basics.testWithDurationAdded_long_int,TIME,26,False
604,Time Bug 26 - Strong Oracle,154,240,11,19,1,1,0,0,1,1,11,15,0,2,org.joda.time.field.TestOffsetDateTimeField.test_set_long_String,TIME,26,False
605,Time Bug 4 - Strong Oracle,216,428,17,32,0,0,0,0,0,0,33,61,0,4,org.joda.time.TestPeriod_Constructors.testConstructor_RP_RP_PeriodType7,TIME,4,False
606,Time Bug 26 - Strong Oracle,729,1629,66,184,2,4,3,3,5,9,84,154,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_roundFloor_day_NewYork_Autumn_preCutover,TIME,26,False
607,Time Bug 19 - Strong Oracle,348,834,24,73,1,3,0,0,2,4,37,70,0,1,org.joda.time.TestYearMonthDay_Constructors.testConstructor_ObjectString1,TIME,19,False
608,Time Bug 26 - Strong Oracle,288,583,24,55,1,2,0,0,0,0,35,58,0,16,org.joda.time.TestDateTimeComparator.testBasicComps4,TIME,26,False
609,Time Bug 25 - Strong Oracle,110,116,11,11,0,0,0,0,0,0,10,10,0,3,org.joda.time.TestDateTime_Basics.testWithField1,TIME,25,False
610,Time Bug 24 - Strong Oracle,252,447,18,40,0,0,0,0,2,3,28,41,0,1,org.joda.time.TestMonthDay_Constructors.testConstructor_ObjectString5,TIME,24,False
611,Time Bug 25 - Strong Oracle,110,116,11,11,0,0,0,0,0,0,10,10,0,4,org.joda.time.TestMutableDateTime_Properties.testPropertyToIntervalMillisOfSecond,TIME,25,False
612,Time Bug 25 - Strong Oracle,819,1798,78,202,4,6,2,2,5,9,86,163,0,2,org.joda.time.TestMutableDateTime_Basics.testRounding3,TIME,25,False
613,Time Bug 26 - Strong Oracle,468,730,29,62,1,2,4,4,0,0,63,73,0,7,org.joda.time.TestDateMidnight_Basics.testIsBefore,TIME,26,False
614,Time Bug 25 - Strong Oracle,153,196,7,11,1,1,0,0,0,0,17,19,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyRemainderHourOfDay,TIME,25,False
615,Time Bug 10 - Strong Oracle,20,20,0,0,0,0,0,0,0,0,3,3,0,12,org.joda.time.TestMonths.testFactory_monthsBetween_RPartial_YearMonth,TIME,10,False
616,Time Bug 26 - Strong Oracle,578,1534,33,125,1,2,4,8,0,0,81,173,0,2,org.joda.time.TestDateTime_Properties.testPropertyToIntervalYearOfCentury,TIME,26,False
617,Time Bug 25 - Strong Oracle,110,116,11,11,0,0,0,0,0,0,10,10,0,4,org.joda.time.TestMutableDateTime_Properties.testPropertyToIntervalSecondOfMinute,TIME,25,False
618,Time Bug 26 - Strong Oracle,703,1591,68,187,3,7,3,3,5,9,76,146,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyAddDayOfMonth,TIME,26,False
619,Time Bug 25 - Strong Oracle,924,2165,76,226,4,12,2,2,3,9,110,197,0,3,org.joda.time.TestMutableDateTime_Properties.testPropertySetTextMonthOfYear,TIME,25,False
620,Time Bug 19 - Strong Oracle,1522,22963,115,1928,5,118,6,90,7,159,189,1972,0,1,org.joda.time.TestYearMonthDay_Basics.testToDateTime_nullRI,TIME,19,False
621,Time Bug 22 - Strong Oracle,362,845,29,79,0,0,3,4,1,1,38,69,0,1,org.joda.time.TestMutableInterval_Constructors.testConstructor_RP_RI4,TIME,22,False
622,Time Bug 24 - Strong Oracle,1577,10568,109,869,5,36,8,48,6,64,202,969,0,1,org.joda.time.convert.TestStringConverter.testSetIntoInterval_Object_Chronology5,TIME,24,False
623,Time Bug 24 - Strong Oracle,267,741,11,39,1,12,1,4,1,12,51,95,0,1,org.joda.time.TestLocalTime_Constructors.testConstructor_ObjectString1,TIME,24,False
624,Time Bug 26 - Strong Oracle,147,207,12,19,0,0,0,0,0,0,14,17,0,1,org.joda.time.TestDateMidnight_Constructors.testConstructor_long2,TIME,26,False
625,Time Bug 10 - Strong Oracle,33,33,0,0,0,0,0,0,0,0,6,6,0,1,org.joda.time.TestYears.testFactory_yearsBetween_RPartial,TIME,10,False
626,Time Bug 26 - Strong Oracle,696,1303,52,117,2,2,4,5,4,4,67,104,0,1,org.joda.time.TestInterval_Constructors.testConstructor_RI_RP7,TIME,26,False
627,Time Bug 26 - Strong Oracle,223,318,20,28,1,1,0,0,1,1,20,24,0,14,org.joda.time.TestDateTime_Basics.testMinusMinutes_int,TIME,26,False
628,Time Bug 26 - Strong Oracle,614,1016,33,75,1,1,5,5,2,2,82,103,0,3,org.joda.time.TestYearMonthDay_Basics.testToDateTime_nullTOD,TIME,26,False
629,Time Bug 19 - Strong Oracle,348,834,24,73,1,3,0,0,2,4,37,70,0,1,org.joda.time.TestYearMonthDay_Constructors.testConstructor_ObjectString3,TIME,19,False
630,Time Bug 25 - Strong Oracle,97,100,7,7,0,0,0,0,0,0,9,9,0,6,org.joda.time.TestDateMidnight_Basics.testIsEqual,TIME,25,False
631,Time Bug 25 - Strong Oracle,339,1774,19,118,0,0,0,0,1,4,50,233,0,3,org.joda.time.TestWeeks.testFactory_weeksIn_RInterval,TIME,25,False
632,Time Bug 4 - Strong Oracle,931,2679,105,282,0,0,1,4,0,0,131,300,0,1,org.joda.time.TestPartial_Basics.testWith3a,TIME,4,False
633,Time Bug 26 - Strong Oracle,298,435,22,37,1,2,0,0,1,1,31,37,0,1,org.joda.time.TestDateMidnight_Properties.testPropertyRemainderMonthOfYear,TIME,26,False
634,Time Bug 26 - Strong Oracle,90,133,7,11,0,0,0,0,0,0,7,9,0,1,org.joda.time.TestDateMidnight_Basics.testWithFieldAdded3,TIME,26,False
635,Time Bug 19 - Strong Oracle,1421,6139,90,482,4,22,7,22,6,40,208,549,0,1,org.joda.time.TestMutableDateTime_Sets.testSetDate_RI1,TIME,19,False
636,Time Bug 24 - Strong Oracle,399,461,26,40,0,0,6,6,0,0,58,58,0,8,org.joda.time.chrono.TestGJChronology.testParseEquivalence,TIME,24,False
637,Time Bug 19 - Strong Oracle,405,1190,27,92,2,7,0,0,3,8,61,109,0,1,org.joda.time.TestDateTime_Constructors.testConstructor_ObjectString3,TIME,19,False
638,Time Bug 25 - Strong Oracle,276,760,25,73,2,2,0,0,0,0,23,69,0,1,org.joda.time.TestMutableDateTime_Basics.testRounding8,TIME,25,False
639,Time Bug 25 - Strong Oracle,681,1564,64,175,2,4,3,5,5,9,73,142,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_constructor_Moscow_Autumn,TIME,25,True
640,Time Bug 25 - Strong Oracle,572,2157,36,185,3,12,1,1,2,7,78,175,0,1,org.joda.time.TestDateMidnight_Properties.testPropertySetMonthOfYear,TIME,25,False
641,Time Bug 25 - Strong Oracle,373,556,35,69,0,0,0,0,0,0,35,43,0,2,org.joda.time.TestInterval_Constructors.testConstructor_Object2,TIME,25,False
642,Time Bug 26 - Strong Oracle,152,221,16,23,0,0,0,0,0,0,14,17,0,4,org.joda.time.TestDateMidnight_Basics.testMinus_long,TIME,26,False
643,Time Bug 25 - Strong Oracle,398,970,27,78,1,1,0,0,2,4,51,83,0,1,org.joda.time.TestDateMidnight_Constructors.testConstructor_int_int_int_nullChronology,TIME,25,False
644,Time Bug 25 - Strong Oracle,98,101,8,8,0,0,0,0,0,0,9,9,0,6,org.joda.time.TestDateMidnight_Basics.testIsBefore,TIME,25,False
645,Time Bug 25 - Strong Oracle,441,1869,19,101,1,1,0,0,1,5,73,242,0,1,org.joda.time.TestDateMidnight_Properties.testPropertyGetEra,TIME,25,False
646,Time Bug 25 - Strong Oracle,1689,28665,149,2983,6,153,7,69,8,158,192,2647,0,1,org.joda.time.TestDateTime_Properties.testPropertyAddDayOfMonth,TIME,25,False
647,Time Bug 26 - Strong Oracle,242,343,20,28,1,1,0,0,1,1,31,35,0,8,org.joda.time.TestLocalTime_Basics.testToDateTimeTodayDefaultZone,TIME,26,False
648,Time Bug 25 - Strong Oracle,317,1125,11,43,1,5,0,0,1,5,59,160,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyGetSecondOfDay,TIME,25,False
649,Time Bug 22 - Strong Oracle,59,99,4,6,0,0,0,0,0,0,9,11,0,1,org.joda.time.TestDuration_Basics.testToPeriod_fixedZone,TIME,22,True
650,Time Bug 24 - Strong Oracle,388,460,26,40,0,0,4,4,0,0,55,58,0,1,org.joda.time.format.TestDateTimeFormat.testFormatParse_textMonthApr_Korean,TIME,24,False
651,Time Bug 24 - Strong Oracle,532,3437,56,436,0,0,0,0,0,0,63,341,0,4,org.joda.time.format.TestISODateTimeFormatParsing.test_basicTTime,TIME,24,False
652,Time Bug 25 - Strong Oracle,906,2052,70,204,4,9,4,4,5,11,104,186,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertySetTextWeekOfWeekyear,TIME,25,False
653,Time Bug 26 - Strong Oracle,400,510,21,39,0,0,0,0,0,0,66,69,0,2,org.joda.time.TestDateMidnight_Constructors.testConstructor_int_int_int_DateTimeZone,TIME,26,False
654,Time Bug 25 - Strong Oracle,2056,10138,172,843,1,2,7,14,0,0,277,1418,0,2,org.joda.time.convert.TestStringConverter.testSetIntoInterval_Object_Chronology4,TIME,25,False
655,Time Bug 25 - Strong Oracle,458,2647,32,204,1,1,0,0,1,8,61,301,0,3,org.joda.time.TestYears.testFactory_yearsIn_RInterval,TIME,25,False
656,Time Bug 24 - Strong Oracle,142,142,10,10,0,0,0,0,1,1,18,18,0,3,org.joda.time.format.TestDateTimeFormat.testParse_pivotYear_ignored4DigitYear,TIME,24,False
657,Time Bug 14 - Strong Oracle,776,2091,60,188,2,3,2,3,3,11,105,211,0,1,org.joda.time.TestMonthDay_Basics.testPlusMonths_int_adjust,TIME,14,False
658,Time Bug 19 - Strong Oracle,110,116,11,11,0,0,0,0,0,0,10,10,0,1,org.joda.time.TestLocalDate_Basics.testToDateTime_LocalTime_nullZone,TIME,19,False
659,Time Bug 26 - Strong Oracle,146,189,12,16,0,0,0,0,0,0,14,16,0,1,org.joda.time.TestDateMidnight_Constructors.testConstructor_nullObject_Chronology,TIME,26,False
660,Time Bug 25 - Strong Oracle,346,1337,21,98,0,0,1,3,1,3,42,107,0,5,org.joda.time.TestPeriod_Constructors.testToPeriod_PeriodType3,TIME,25,False
661,Time Bug 25 - Strong Oracle,955,2285,88,259,3,5,5,5,8,14,108,203,0,1,org.joda.time.TestMutableDateTime_Sets.testSetYear_int1,TIME,25,False
662,Time Bug 26 - Strong Oracle,135,178,11,15,0,0,0,0,0,0,13,15,0,1,org.joda.time.TestDateMidnight_Constructors.testConstructor_nullObject_nullChronology,TIME,26,False
663,Time Bug 26 - Strong Oracle,577,3503,35,264,3,17,1,4,7,31,59,284,0,1,org.joda.time.TestDateMidnight_Basics.testGet_DateTimeField,TIME,26,False
664,Time Bug 26 - Strong Oracle,852,2160,67,209,3,8,1,1,3,8,117,233,0,2,org.joda.time.TestDateTime_Properties.testPropertySetMonthOfYear,TIME,26,False
665,Time Bug 25 - Strong Oracle,110,116,11,11,0,0,0,0,0,0,10,10,0,1,org.joda.time.TestLocalDate_Basics.testToDateTime_LocalTime_Zone,TIME,25,False
666,Time Bug 26 - Strong Oracle,147,190,12,16,0,0,0,0,0,0,14,16,0,1,org.joda.time.TestDateMidnight_Constructors.testConstructor_Chronology,TIME,26,False
667,Time Bug 26 - Strong Oracle,541,939,39,83,0,0,2,2,1,1,66,90,0,3,org.joda.time.TestLocalDate_Basics.testToInterval,TIME,26,False
668,Time Bug 26 - Strong Oracle,710,1317,53,118,2,2,4,5,4,4,68,105,0,1,org.joda.time.TestInterval_Constructors.testConstructor_RP_RI7,TIME,26,False
669,Time Bug 26 - Strong Oracle,167,216,13,17,0,0,0,0,0,0,21,23,0,5,org.joda.time.TestDateMidnight_Properties.testPropertyToIntervalYear,TIME,26,False
670,Time Bug 26 - Strong Oracle,645,1461,61,171,2,4,2,2,5,9,80,148,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_roundCeiling_Gaza,TIME,26,False
671,Time Bug 24 - Strong Oracle,3668,50307,269,4369,4,48,6,66,6,100,509,6543,0,2,org.joda.time.convert.TestStringConverter.testSetIntoInterval_Object_Chronology8,TIME,24,False
672,Time Bug 26 - Strong Oracle,223,318,20,28,1,1,0,0,1,1,20,24,0,14,org.joda.time.TestDateTime_Basics.testPlusMonths_int,TIME,26,False
673,Time Bug 22 - Strong Oracle,587,2257,40,207,0,0,1,3,1,3,84,212,0,1,org.joda.time.TestMutablePeriod_Updates.testAdd_long1,TIME,22,False
